,comment_id,name,location,comment,time,likes,replies_count,replies,parent_id,pre_com
732,125409867,ABly,New York,"Is it extinction if your children survive you, regardless of the form they take? Why do people think humanity will stay unchanged?",2023-05-30 18:05:22,0,2,"[{'commentID': 125412395, 'status': 'approved', 'commentSequence': 125412395, 'userID': 84392160, 'userDisplayName': 'cp977', 'userLocation': 'Chicago', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@ABly So yes, let those changes happen randomly as we act without forethought or responsibility, right? What world would you make for your children by your actions, and why not think about the consequences of your actions? Why do you even assume humanity will survive?', 'createDate': '1685465275', 'updateDate': '1685465275', 'approveDate': '1685465276', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125409867, 'parentUserDisplayName': 'ABly', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125412395', 'isAnonymous': False}, {'commentID': 125419735, 'status': 'approved', 'commentSequence': 125419735, 'userID': 76551206, 'userDisplayName': 'ABly', 'userLocation': 'New York', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@cp977 the AI will be our children, however they turn out. Predicting this will go as well as 1920s sci fi movies/magazines predicted the present.', 'createDate': '1685481746', 'updateDate': '1685481747', 'approveDate': '1685481747', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125412395, 'parentUserDisplayName': 'ABly', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125419735', 'isAnonymous': False}]",,extinction children survive regardless form take people think humanity stay unchanged
733,125412395,cp977,Chicago,"@ABly So yes, let those changes happen randomly as we act without forethought or responsibility, right? What world would you make for your children by your actions, and why not think about the consequences of your actions? Why do you even assume humanity will survive?",2023-05-30 19:47:55,0,0,[],125409867,changes happen randomly without forethought responsibility right world make children actions think consequences actions even assume humanity survive
734,125419735,ABly,New York,"@cp977 the AI will be our children, however they turn out. Predicting this will go as well as 1920s sci fi movies/magazines predicted the present.",2023-05-31 00:22:26,0,0,[],125412395,ai children however turn predicting go well 1920s fi movies magazines predicted present
735,125409979,Steve Deech,NYC,Coming from the same people building it - how rich. Does society even need AI?,2023-05-30 18:10:01,3,0,[],,coming people building rich society even need ai
736,125409994,paul,canada,"There are people , and governments trying to weaponize AI right now .",2023-05-30 18:10:37,0,0,[],,people governments trying weaponize ai right
737,125409745,trblmkr,NYC,"Mr Altman and his competitors want the government’s imprimatur in the form of a “license.”  They want this in order to shield themselves from the coming tsunami of IP lawsuits from human creators of content that ALL their AI models plunder. 

Don’t be fooled by this display of concern.",2023-05-30 17:59:51,6,0,[],,mr altman competitors want government imprimatur form license want order shield coming tsunami ip lawsuits human creators content ai models plunder fooled display concern
738,125409906,Art,NYC,I expect AI to work approximately as well as Twitter and the automated ad targeting they use on Facebook.,2023-05-30 18:07:10,3,0,[],,expect ai work approximately well twitter automated ad targeting facebook
739,125409866,Blackmamba,IL,"Nonsense.

A.I. is merely the latest human word processing idea mass media communication applied science technological tool.

Tools don't have minds nor morals.

Tools that have dual uses can be effectively regulated and controlled when the real intelligence aka people weigh the individual and institutional costs and benefits then they choose to act accordingly.

But human greed and hubris are always an impediment to that ever happening.

See ' Frankenstein; or,  the Modern Prometheus' Mary Shelley",2023-05-30 18:05:22,3,0,[],,nonsense merely latest human word processing idea mass media communication applied science technological tool tools minds morals tools dual uses effectively regulated controlled real intelligence people weigh individual institutional costs benefits choose accordingly human greed hubris always impediment ever happening frankenstein modern prometheus mary shelley
740,125410416,Rain,"Vancouver, BC","Strange that we see these statements of ""existential threats"" of A.I. almost weekly now, and yet Microsoft, Google, and Meta (amongst others) are barreling ahead at lightspeed to outdo their competitors in the A.I. race. The hypocrisy doesn't help me understand the severity of the situation.",2023-05-30 18:27:05,17,0,[],,strange statements existential threats almost weekly microsoft google meta amongst others barreling ahead lightspeed outdo competitors race hypocrisy help understand severity situation
741,125410425,RLG,CT,"""Now I am become Death, the destroyer of worlds"" quoted Robert Oppenheimer from The Bhagavad-Gita after witnessing the first atomic explosion. 

Of course, AI isn't a ticking time bomb. It's not going to go off in one big bang. But as we can already see from droves of misinformation spreading throughout the internet, organic unintelligence is no match for AI.

There has to be an international convention to control this thing. If AI gets out of hand, we won't be able to contain it any more than a volunteer fire department could put out a nuclear fire storm.",2023-05-30 18:27:30,10,0,[],,become death destroyer worlds quoted robert oppenheimer bhagavad gita witnessing first atomic explosion course ai ticking time bomb going go bang already droves misinformation spreading throughout internet organic unintelligence match ai international convention control thing ai gets hand able contain volunteer fire department nuclear fire storm
742,125410467,RCW,The Hearttland,"So, if this so-called artificial intelligence is so dangerous, why don’t we just nip it in the bud and flip the switch to the OFF position?
Of course, if someone perceives they can make money or gain power with it, that’s probably already not happening. 
But what if this alleged AI proves to be a novelty with few sensible uses? The PC was supposed to make writing easy and to lead to a paperless office. But guess what? Not all of that happened, and the parts that did have their own issues. 
These geniuses are probably more afraid we’ll figure out that AI could possibly be a tool, like a wrench or a typewriter. A tool still needs a person to use it properly, and some tools just end up gathering dust because they aren’t all that useful after all.",2023-05-30 18:29:14,2,0,[],,called artificial intelligence dangerous flip switch position course someone perceives make money gain power probably already happening alleged ai proves novelty sensible uses pc supposed make writing easy lead paperless office guess happened parts issues geniuses probably afraid figure ai possibly tool wrench typewriter tool still needs person properly tools gathering dust useful
743,125410470,Jan,"New York,  N.Y.","Not all that responsible or altruistic on the part of industry. Whatever comes out of this, given the major companies are at the table, will be structured to cement the place of the current market leaders.",2023-05-30 18:29:20,5,0,[],,responsible altruistic part industry whatever comes given major companies table structured cement place current market leaders
744,125410486,A,Rhode Island,This is just about getting government to keep down the competition. We need to build our monopoly moat now!,2023-05-30 18:29:55,5,0,[],,getting government keep competition need build monopoly moat
745,125410512,Chris Mayer,Portland,It’s ironic that this technology could mean unemployment for future “information workers”.,2023-05-30 18:30:41,4,0,[],,ironic technology mean unemployment future information workers
746,125410513,Tracy,PNW,"So what happens when AI runs headlong into quantum computing? Previous claims for that had warned that current security key structures which have been seen as unbreakable, would be easily hacked. Add an AI interface and what then?",2023-05-30 18:30:44,4,0,[],,happens ai runs headlong quantum computing previous claims warned current security structures seen unbreakable easily hacked ai interface
747,125410520,Ivermarkt,Pasadena,"Sorry, but this does not compute.  We’re all losing our minds.",2023-05-30 18:30:50,1,0,[],,sorry compute losing minds
748,125410551,Michael,Stockholm,"It boggles the mind that anyone - anyone! - would listen to an “executive” on anything other than profit. Engineers and researchers, fine. Of course, both have been known to falsify data and results in order to become famous and/or wealthy.

Personally, I’m skeptical to the fear or AI taking over the earth. AI doesn’t think. It has no emotion or drive. Everything it does is a direct result of programming by humans. 

Sure, if a general creates an AI program to start a nuclear war, then we’re all dead. Otherwise, I’ll still sleep well at night knowing that a decision tree cannot do my job better than I can (a lot faster maybe but with lots of mistakes).",2023-05-30 18:31:59,2,0,[],,boggles mind anyone anyone listen executive anything profit engineers researchers fine course known falsify data results order become famous wealthy personally skeptical fear ai taking earth ai think emotion drive everything direct result programming human sure general creates ai program start nuclear dead otherwise still sleep well night knowing decision tree cannot better faster maybe lots mistakes
